69.58.178.57 - - [02/Nov/2016:12:31:59 -0700] "GET /xwzx/mtcf/201610/t20161021_4682906.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:00 -0700] "GET /xwzx/mtcf/201610/t20161018_4681317.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:01 -0700] "GET /xwzx/mtcf/201610/t20161017_4676923.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"[0]
69.58.178.57 - - [02/Nov/2016:12:32:03 -0700] "GET /xwzx/zhxw/201610/t20161021_4683037.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:04 -0700] "GET /xwzx/kjdt/201610/t20161008_4673029.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:05 -0700] "GET /xwzx/kjdt/201609/t20160927_4669610.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:06 -0700] "GET /xwzx/kjdt/201609/t20160920_4665478.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:07 -0700] "GET /xwzx/tpxw/ HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:10 -0700] "GET /xwzx/zhxw/201610/t20161025_4686225.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:13 -0700] "GET /xwzx/zhxw/201610/t20161024_4683791.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:14 -0700] "GET /xwzx/zhxw/201610/t20161021_4683084.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:16 -0700] "GET /xwzx/zhxw/201610/t20161020_4682304.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
69.58.178.57 - - [02/Nov/2016:12:32:18 -0700] "GET /xwzx/kjdt/201610/t20161018_4681414.html HTTP/1.1" 404 89 "-" "Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1" "www.universal-smart-technology.org"
